"SPT23","SuPpressor of Ty","3249","","chrXI","ER membrane protein involved in regulation of OLE1 transcription; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting; SPT23 has a paralog, MGA2, that arose from the whole genome duplication"
"MAK11","MAintenance of Killer","1407","","chrXI","Protein involved in an early step of 60S ribosomal subunit biogenesis; essential for cell growth and replication of killer M1 dsRNA virus; contains four beta-transducin repeats"
"CDC16","Cell Division Cycle","2523","anaphase promoting complex subunit CDC16","chrXI","Subunit of the anaphase-promoting complex/cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; required for sporulation; relocalizes to the cytosol in response to hypoxia"
"SKA1","SKi Associated factor","834","","chrXI","SKI complex-associated protein; involved in 3’-5’ degradation of long 3’UTR-containing mRNA, poorly translated mRNA, and other RNA regions devoid of ribosomes; proposed to assist the cytoplasmic exosome in a Ska1-SKI complex when a direct interaction between the ribosome and the SKI complex is absent"
"URA6","URAcil requiring","615","bifunctional uridylate/adenylate kinase|SOC8","chrXI","Uridylate kinase; catalyzes the seventh enzymatic step in the de novo biosynthesis of pyrimidines, converting uridine monophosphate (UMP) into uridine-5'-diphosphate (UDP)"
"PAN3","Poly(A) Nuclease","2040","ECM35","chrXI","Essential subunit of the Pan2p-Pan3p poly(A)-ribonuclease complex; poly (A) mRNA binding subunit which recruits mRNA to the complex; the Pan2p-Pan3p complex controls poly(A) tail length and regulates the stoichiometry and activity of postreplication repair complexes"
"GPX1","Glutathione PeroXidase","504","glutathione peroxidase GPX1","chrXI","Phospholipid hydroperoxide glutathione peroxidase; induced by glucose starvation that protects cells from phospholipid hydroperoxides and nonphospholipid peroxides during oxidative stress; GPX1 has a paralog, HYR1, that arose from the whole genome duplication"
"TCD2","tRNA ThreonylCarbamoyladenosine Dehydratase","1344","tRNA threonylcarbamoyladenosine dehydratase","chrXI","tRNA threonylcarbamoyladenosine dehydratase; required for the ct6A tRNA base modification, where an adenosine at position 37 is modified to form a cyclized active ester with an oxazolone ring; localized to the mitochondrial outer membrane; TCD2 has a paralog, TCD1, that arose from the whole genome duplication"
"TFA1","Transcription Factor a, subunit 1","1449","transcription factor TFIIE subunit TFA1","chrXI","TFIIE large subunit; involved in recruitment of RNA polymerase II to the promoter, activation of TFIIH, and promoter opening"
"MAE1","MAlic Enzyme","2010","malate dehydrogenase (oxaloacetate-decarboxylating)","chrXI","Mitochondrial malic enzyme; catalyzes the oxidative decarboxylation of malate to pyruvate, which is a key intermediate in sugar metabolism and a precursor for synthesis of several amino acids"
"","","606","","chrXI","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the verified gene MAE1"
"","","414","","chrXI","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species"
"IXR1","Intrastrand cross (X)-link Recognition","1794","DNA-binding transcription repressor IXR1|ORD1","chrXI","Transcriptional repressor that regulates hypoxic genes during normoxia; involved in the aerobic repression of genes such as COX5b, TIR1, and HEM13; binds DNA intrastrand cross-links formed by cisplatin; HMG (high mobility group box) domain containing protein which binds and bends cisplatin-modified DNA, blocking excision repair; IXR1 has a paralog, ABF2, that arose from the whole genome duplication"
"TTI1","Two Tel2-Interacting protein","3117","FMP47","chrXI","Subunit of the ASTRA complex, involved in chromatin remodeling; telomere length regulator involved in the stability or biogenesis of PIKKs such as TORC1; similar to S. pombe Tti1p; detected in highly purified mitochondria in high-throughput studies"
"TUL1","Transmembrane Ubiquitin Ligase","2277","ubiquitin-protein ligase TUL1","chrXI","Subunit of the DSC ubiquitin ligase complex; golgi-localized RING-finger ubiquitin ligase (E3) involved in sorting polar transmembrane domain containing membrane proteins to multivesicular bodies for delivery to the vacuole; proposed involvement in the quality control of misfolded TMD containing proteins; ortholog of fission yeast dsc1"
"UGP1","UDP-glucose pyrophosphorylase","1500","UTP glucose-1-phosphate uridylyltransferase","chrXI","UDP-glucose pyrophosphorylase (UGPase); catalyses the reversible formation of UDP-Glc from glucose 1-phosphate and UTP, involved in a wide variety of metabolic pathways, expression modulated by Pho85p through Pho4p; involved in PKA-mediated oxidative stress resistance and long-term survival in stationary phase; UGP1 has a paralog, YHL012W, that arose from the whole genome duplication"
"","","393","","chrXI","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; partially overlaps the essential gene UGP1 gene and uncharacterized ORF YKL037W"
"AIM26","Altered Inheritance rate of Mitochondria","357","","chrXI","Protein of unknown function; null mutant is viable and displays elevated frequency of mitochondrial genome loss; null mutation confers sensitivity to tunicamycin and DTT"
"RGT1","Restores Glucose Transport","3513","","chrXI","Glucose-responsive transcription factor; regulates expression of several glucose transporter (HXT) genes in response to glucose; binds to promoters and acts both as a transcriptional activator and repressor; recruits Tup1p/Cyc8p to target gene promoters; RGT1 has a paralog, EDS1, that arose from the whole genome duplication"
"PTM1","","1572","","chrXI","Protein of unknown function; copurifies with late Golgi vesicles containing the v-SNARE Tlg2p; PTM1 has a paralog, YHL017W, that arose from the whole genome duplication"
"NFU1","NifU-like protein","771","NUB1","chrXI","Protein involved in Fe-S cluster transfer to mitochondrial clients; protects [4Fe-4S] clusters from damage due to oxidative stress; acts along with Bol3 at a late step in the transfer of [4Fe-4S] clusters from the ISA complex to client proteins; Fe-S loaded homodimer at steady state; similar to NifU, a bacterial protein required for Fe/S cluster maturation; ortholog of the human NFU1, mutations of which are associated with Multiple Mitochondria Dysfunctions Syndrome (MMDS1)"
"VPS24","Vacuolar Protein Sorting","675","DID3|ESCRT-III subunit protein VPS24|VPL26","chrXI","One of four subunits of the ESCRT-III complex; forms an endosomal sorting complex required for transport III (ESCRT-III) subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway"
"SPC42","Spindle Pole Component","1092","","chrXI","Central plaque component of spindle pole body (SPB); involved in SPB duplication, may facilitate attachment of the SPB to the nuclear membrane"
"PHD1","PseudoHyphal Determinant","1101","","chrXI","Transcriptional activator that enhances pseudohyphal growth; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; regulates expression of FLO11, an adhesin required for pseudohyphal filament formation; similar to StuA, an A. nidulans developmental regulator; potential Cdc28p substrate; PHD1 has a paralog, SOK2, that arose from the whole genome duplication"
"MMO1","Mini Mitochondria ORF","321","","chrXI","Protein of unknown function; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the mitochondria; mRNA identified as translated by ribosome profiling data; MMO1 is a non-essential gene"
"PRI2","DNA PRImase","1587","DNA primase subunit PRI2","chrXI","Subunit of DNA primase; DNA primase is required for DNA synthesis and double-strand break repair"
"DCW1","Defective Cell Wall","1350","putative mannan endo-1,6-alpha-mannosidase","chrXI","Putative mannosidase; GPI-anchored membrane protein required for cell wall biosynthesis in bud formation;homologous to Dfg5p"
"ANR2","Avl Nine Related family 2","1551","","chrXI","Protein of unknown function; may have a role in lipid metabolism, based on localization to lipid droplets; predicted to be palmitoylated"
"ELM1","ELongated Morphology","1923","LDB9|serine/threonine protein kinase ELM1","chrXI","Serine/threonine protein kinase; regulates the orientation checkpoint, the morphogenesis checkpoint and the metabolic switch from fermentative to oxidative metabolism by phosphorylating the activation loop of Kin4p, Hsl1p and Snf1p respectively; cooperates with Hsl7p in recruiting Hsl1p to the septin ring, a prerequisite for subsequent recruitment, phosphorylation, and degradation of Swe1p; forms part of the bud neck ring; regulates cytokinesis"
"CSE4","Chromosome SEgregation","690","centromeric DNA-binding histone H3-like protein CSE4|CSL2","chrXI","Centromeric histone H3-like protein; associates with promoters, accessible chromatin, and RNAPII-bound regions; phosphorylated Cse4p associates with centromeres; required for kinetochore function; Ipl1p-dependent phosphorylation destabilizes defective kinetochores promoting bi-orientation; increases association of Sgo1p with centromeric chromatin; proteolysis regulated by multiple E3 ligases, resulting in faithful chromosome segregation; CSE4 complements mutations in the human homolog CENPA"
"","","2769","","chrXI","Protein of unknown function; the YKL050W protein is a target of the SCFCdc4 ubiquitin ligase complex and YKL050W transcription is regulated by Azf1p; YKL050C has a paralog, EIS1, that arose from the whole genome duplication"
"SFK1","Suppressor of Four Kinase","1062","","chrXI","Protein that regulates phospholipid asymmetry at plasma membrane; may act to generate normal levels of PI4P; may act together with or upstream of Stt4p; at least partially mediates proper localization of Stt4p to the plasma membrane"
"ASK1","Associated with Spindles and Kinetochores","879","","chrXI","Essential subunit of the Dam1 complex (aka DASH complex); couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; phosphorylated during the cell cycle by cyclin-dependent kinases; sumoylated in an Mms21p-dependent manner; protein abundance increases in response to DNA replication stress"
"","","375","","chrXI","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified ORF ASK1"
"DEF1","RNAPII DEgradation Factor","2217","DNA damage-responsive RNA polymerase-degradation factor DEF1|VID31","chrXI","RNAPII degradation factor; forms a complex with Rad26p in chromatin, enables ubiquitination and proteolysis of RNAPII present in an elongation complex; interacts with general transcription factor TFIIH; mutant is deficient in Zip1p loading onto chromosomes during meiosis"
